Segment ID,Street Name,From Limit Street,To Limit Street,Functional Class,Minimum Address in Range,Maximum Address in Range,Segment Width,Segment Length,Lane Miles,Grade,Inspection ID
2026207,LAZY OAKS DR,TOWERING OAKS DR,WEST GATE BLVD,Residential,2614,2697,37,345,0.23,B,2022 Data
2040716,MARIA ANNA RD,PLUMCREEK CIR,NORTHWOOD RD,Residential,2614,2725,27,1132,0.57,C,2021 Data
2042088,PIPING ROCK TRL,PRINCEWOOD PASS,BRIAR RIDGE DR,Residential,2614,2639,29,603,0.33,C,2022 Data
2020107,PECOS ST,TARRYHOLLOW DR,RIVER RD,Collector,2614,2623,27,714,0.37,C,2021 Data
2024237,CHOCTAW TRL,WINDING TRL,WEST GATE BLVD,Residential,2615,2630,27,336,0.17,F,2022 Data
2020126,HILLVIEW RD,TARRYHOLLOW DR,HILLVIEW GREEN LN,Residential,2615,2624,27,267,0.14,D,2021 Data
3295759,BEAR SPRINGS TRL,LOST WOOD CIR,BISMARK DR,Residential,2616,2617,27,178,0.09,B,2022 Data
2037332,BOLTON ST,HUXLEY ST,ALFRED ST,Residential,2616,2637,23,304,0.13,D,2022 Data
2020224,JEFFERSON ST,PRESTON AVE,WESTOVER RD,Collector,2616,2629,27,329,0.17,C,2021 Data
2037299,DRYDEN ST,BENTLEY DR,LINDSHIRE LN,Residential,2617,2628,23,214,0.09,C,2022 Data
2027802,ALCOTT LN,BEARD AVE,GWENDOLYN LN,Collector,2618,2647,43,627,0.51,B,2022 Data
2021198,DEERFOOT TRL,FOXWOOD CV,FOXTAIL CV,Residential,2618,2624,27,313,0.16,A,2021 Data
2027741,HOWELLWOOD WAY,GARRETTSON DR,RIDDLE RD,Residential,2618,2629,29,217,0.12,F,2022 Data
2016913,WOOLDRIDGE DR,CLAIRE AVE,WESTOVER RD,Collector,2618,2631,27,287,0.15,F,2021 Data
2047215,SLAUGHTER LN W,RIDDLE RD,BRASHER DR,Arterial,2620,2716,27.1,977,0.3,D,2022 Data
3310466,TOM MILLER ST,MATTIE ST,HARGIS ST,Residential,2620,2633,28,254,0.13,C,2021 Data
2026198,ALDFORD DR,ALDFORD CIR,WEST GATE BLVD,Collector,2621,2625,41,167,0.11,B,2022 Data
2027730,SLAUGHTER LN W,CURLEW DR,RIDDLE RD,Arterial,2621,2637,37,405,0.28,D,2022 Data
3299704,ANDERSON LN W,2622,2704,Arterial,2622,2704,21,582,0.23,F,2020 Data
2028063,NIEMANN DR,NIEMANN CV,ARROYO BLANCO DR,Residential,2622,2637,27,388,0.2,C,2022 Data
2027742,RIDDLE RD,HOWELLWOOD WAY,SLAUGHTER LN W,Residential,2622,2633,20,227,0.09,F,2022 Data
2020137,SPRING LN,GALEWOOD PL,WESTOVER RD,Residential,2622,2628,27,349,0.17,F,2021 Data
3299714,ANDERSON LN W,2623,2705,Arterial,2623,2705,21,581,0.23,F,2020 Data
2025939,MONARCH DR,MARSH DR,CURLEW DR,Collector,2623,2638,39,292,0.22,D,2022 Data
2037131,KRAMER LN,ESPERANZA XING,BURNET RD,Residential,2624,2647,27.1,785,0.4,C,2020 Data
2021516,BARTON HILLS DR,CLEAR CV,BEND CV,Collector,2625,2638,37,402,0.28,A,2021 Data
2026165,DAVIS LN,2625,HUEBINGER PASS,Collector,2625,2646,21,187,0.07,F,2022 Data
2041244,DEERFOOT TRL,FOXTAIL CV,BARTON HILLS DR,Residential,2625,2646,27,454,0.23,B,2021 Data
2015320,45TH ST W,CHIAPPERO TRL,OAKMONT BLVD,Arterial,2627,2635,37,284,0.2,D,2021 Data
2047115,BARTON HILLS DR,BEND CV,HORSESHOE BEND CV,Collector,2631,2644,37,333,0.23,A,2021 Data
2030468,CENTURY PARK BLVD,WILLIAM KENNEDY DR,ELM RIDGE LN,Collector,2632,2804,21,647,0.25,D,2020 Data
2030470,CENTURY PARK BLVD,WILLIAM KENNEDY DR,ELM RIDGE LN,Collector,2633,2805,21,651,0.26,C,2020 Data
2023685,BARTON HILLS DR,HORSESHOE BEND CV,DOWN CV,Collector,2635,2648,37,222,0.16,B,2021 Data
2015304,45TH ST W,OAKMONT BLVD,FINLEY DR,Arterial,2636,2643,37,265,0.19,F,2021 Data
2026529,LAMAR BLVD S,DICKSON DR,MANCHACA RD,Arterial,2640,2719,59,632,0.71,F,2021 Data
2026080,PIPING ROCK TRL,BRIAR RIDGE DR,CRANBROOK CV,Residential,2640,2653,29,426,0.23,B,2022 Data
2047154,BARTON HILLS DR,DOWN CV,TETHER TRL,Collector,2641,2652,37,234,0.16,C,2021 Data
2022958,METCALFE RD,IROQUOIS LN,CARLSON DR,Collector,2642,2661,41,386,0.32,F,2021 Data
2021518,BARTON HILLS DR,TETHER TRL,MOUNTAIN VIEW DR,Collector,2643,2656,37,284,0.2,B,2021 Data
2015287,45TH ST W,FINLEY DR,BULL CREEK RD,Arterial,2644,2708,37,326,0.23,D,2021 Data
2021494,BARTON HILLS DR,MOUNTAIN VIEW DR,TOP CV,Collector,2649,2658,37,160,0.11,D,2021 Data
2020671,LAKE AUSTIN BLVD,7TH ST W,EXPOSITION BLVD,Arterial,2650,2659,46,175,0.15,A,2021 Data
2015995,WHELESS LN,WHELESS CV,FRIENDSWOOD DR,Collector,2650,2721,41,465,0.35,B,2021 Data
2021480,BARTON HILLS DR,TOP CV,MILFOIL CV,Collector,2651,2660,37,132,0.09,C,2021 Data
3329625,FRATE BARKER RD,2652,2673,Arterial,2652,2673,27,519,0.27,D,2022 Data
2021468,BARTON HILLS DR,MILFOIL CV,TIP CV,Collector,2653,2662,37,163,0.11,B,2021 Data
2047201,PIPING ROCK TRL,CRANBROOK CV,SLAUGHTER LN W,Residential,2654,2676,29,526,0.28,D,2022 Data
2021456,BARTON HILLS DR,TIP CV,SIDE CV,Collector,2655,2664,37,133,0.09,A,2021 Data
2021443,BARTON HILLS DR,SIDE CV,2669,Collector,2657,2678,37,282,0.2,F,2021 Data
2018073,14TH ST E,WALNUT AVE,ULIT AVE,Residential,2700,2715,27,292,0.15,B,2021 Data
2018008,16TH ST E,WALNUT AVE,ULIT AVE,Residential,2700,2715,27,293,0.15,C,2021 Data
2018217,12TH ST E,WALNUT AVE,NEW YORK DR,Arterial,2700,2704,41,151,0.15,D,2021 Data
2023920,2ND ST S,CUMBERLAND RD,HUERTA ST,Collector,2700,2713,27,253,0.13,D,2021 Data
2017596,22ND ST E,WALNUT AVE,CURTIS AVE,Residential,2700,2725,27,557,0.28,D,2021 Data
2017932,17TH ST E,WALNUT AVE,ULIT AVE,Residential,2700,2715,27,298,0.15,C,2021 Data
2017867,18TH ST E,WALNUT AVE,ULIT AVE,Residential,2700,2715,27,308,0.16,C,2021 Data
2023946,1ST ST S,CUMBERLAND RD,EL PASO ST,Arterial,2700,2815,41,609,0.47,D,2021 Data
2033220,13TH ST E,WALNUT AVE,2808,Residential,2700,2808,27,329,0.17,B,2021 Data
2020027,35TH ST W,EXPOSITION BLVD,HILLVIEW RD,Arterial,2700,2803,41,580,0.46,F,2021 Data
2012228,49TH 1/2 ST W,FINLEY DR,BULL CREEK RD,Residential,2700,2723,27,490,0.25,D,2021 Data
2012253,49TH ST W,FINLEY DR,BULL CREEK RD,Collector,2700,2721,27,466,0.24,F,2021 Data
2023937,4TH ST S,CUMBERLAND RD,TERRELL HILL DR,Residential,2700,2914,27,947,0.48,C,2021 Data
2023915,3RD ST S,CUMBERLAND RD,HUERTA ST,Collector,2700,2711,27,194,0.12,F,2021 Data
2023943,5TH ST S,CUMBERLAND RD,JARDINE DR,Collector,2700,2808,27,648,0.33,C,2021 Data
2026010,AFTONSHIRE WAY,HOLLY SPRINGS DR,BRASHER DR,Collector,2700,2721,42,452,0.36,C,2022 Data
2019205,7TH ST E,CALLES ST,GONZALES ST,Arterial,2700,2749,50,338,0.32,B,2021 Data
2027796,ALCOTT LN,GWENDOLYN LN,BRANTLEY BND,Collector,2700,2715,43,314,0.26,D,2022 Data
2026205,ALDERWOOD DR,WEST GATE BLVD,DEATONHILL DR,Residential,2700,2717,27,736,0.38,C,2022 Data
2035291,ARROYO BLANCO CV,2701,GATLING GUN LN,Residential,2700,2728,27,453,0.23,D,2022 Data
2010523,BENBROOK DR,STILLWOOD LN,WINDING WALK,Residential,2700,2703,27,264,0.14,B,2020 Data
2026246,BERKETT DR,BLARWOOD DR,BRIDLINGTON CIR,Collector,2700,2707,41,335,0.26,C,2022 Data
2021499,BARTON SKWY,CEDARVIEW DR,ROCKINGHAM DR,Collector,2700,2707,37,318,0.22,D,2021 Data
3295760,BEAR SPRINGS TRL,BISMARK DR,LOST WOOD CIR,Residential,2700,2835,27,996,0.51,B,2022 Data
2020477,BONNIE RD,EXPOSITION BLVD,COURTLAND LN,Residential,2700,2817,27,719,0.37,C,2021 Data
2020243,BOWMAN AVE,EXPOSITION BLVD,HILLVIEW RD,Residential,2700,2819,27,789,0.4,B,2021 Data
2020463,BRIDLE PATH,EXPOSITION BLVD,MEADOWBROOK DR,Collector,2700,2707,27,372,0.19,C,2021 Data
3257494,BRAKER LN W,2700,3216,Arterial,2700,3216,24,1291,0.59,B,2020 Data
2025632,BOBBY LN,HUEBINGER PASS,GEE ST,Residential,2700,2723,30,542,0.3,B,2022 Data
2037333,BOLTON ST,ALFRED ST,LINDSHIRE LN,Residential,2700,2713,23,236,0.1,C,2022 Data
2025032,BRYONHALL DR,WEST GATE BLVD,EGANHILL DR,Residential,2700,2737,27,891,0.45,C,2022 Data
2023005,BURLESON RD,DOUGLAS ST,CATALINA DR,Arterial,2700,2708,41,352,0.27,F,2021 Data
2041978,CAMERON LOOP,DIXON DR,FORT SUMTER RD,Collector,2700,2709,20,347,0.13,C,2022 Data
2034596,CALABASH CV,FORT SUMTER RD,2709,Residential,2700,2709,27,130,0.07,F,2022 Data
2020050,CARLTON RD,EXPOSITION BLVD,HILLVIEW RD,Residential,2700,2816,27,752,0.38,F,2021 Data
2021501,CEDARVIEW DR,OAK PARK DR,BARTON SKWY,Residential,2700,2709,27,185,0.09,F,2021 Data
2019568,CESAR CHAVEZ ST E,LLANO ST,PLEASANT VALLEY RD N,Arterial,2700,2731,54,461,0.47,D,2021 Data
2034743,CHANNING CIR,2701,WEST GATE BLVD,Residential,2700,2797,27,207,0.09,F,2022 Data
2038053,CHARLES M DANIELS DR,BRUCE JENNER LN,ERIC HEIDEN CT,Residential,2700,2707,28,279,0.15,D,2022 Data
2019649,CANTERBURY ST,LLANO ST,PLEASANT VALLEY RD N,Collector,2700,2723,27,502,0.26,B,2021 Data
2041601,CATALINA DR,BURLESON RD,METCALFE RD,Collector,2700,2910,27,662,0.34,F,2021 Data
2011500,CAVILEER AVE,CARY DR,WILBUR DR,Residential,2700,2706,27,440,0.23,C,2020 Data
2010765,CLARKDALE LN,LOGWOOD DR,STILLWOOD LN,Residential,2700,2713,27,283,0.14,C,2020 Data
2020394,CLEARVIEW DR,EXPOSITION BLVD,HILL OAKS CT,Residential,2700,2801,27,327,0.17,F,2021 Data
2041490,CONGRESS AVE S,CUMBERLAND RD,LA VISTA ST,Arterial,2700,2919,67,1292,1.64,C,2021 Data
2026572,COATBRIDGE DR,WEST GATE BLVD,BURROUGH DR,Residential,2700,2717,27,352,0.18,F,2022 Data
2025656,CHENEY CV,HUEBINGER PASS,BOBBY LN,Residential,2700,2718,30,561,0.32,A,2022 Data
2020422,CHERRY LN,EXPOSITION BLVD,MEADOWBROOK DR,Residential,2700,2812,27,538,0.28,D,2021 Data
3259456,DAVIS LN,HUEBINGER PASS,GETTYSBURG DR,Collector,2700,2808,21.1,870,0.35,B,2022 Data
2034709,CURLEW CV,CURLEW DR,2709,Residential,2700,2709,27,152,0.08,F,2022 Data
2035810,CRADLEROCK TER,TUMBLING CREEK TRL,ROSITA CT,Residential,2700,2716,27.1,275,0.14,F,2022 Data
2018311,CREST AVE,RIDGEWAY DR,OAK GROVE AVE,Residential,2700,2817,27,689,0.35,B,2021 Data
2034645,DUPOINT CV,2701,CURLEW DR,Residential,2700,2707,27,109,0.06,C,2022 Data
2035279,DUPREE LN,DUPREE CIR,GATLING GUN LN,Residential,2700,2740,27,745,0.38,C,2022 Data
2043756,DEL CURTO RD,VILLAGE OAK CT,CINNAMON PATH,Collector,2700,2719,27.1,434,0.22,D,2021 Data
2023980,EDENS DR,CUMBERLAND RD,BEN HOWELL DR,Residential,2700,2715,27,301,0.15,B,2021 Data
2037298,DRYDEN ST,LINDSHIRE LN,FINSBURY DR,Residential,2700,2716,23,249,0.11,B,2022 Data
2015388,DUNBARTON DR,DE PAUL CV,WILLAMETTE DR,Residential,2700,2719,27,410,0.21,C,2021 Data
2040731,EXPOSITION BLVD,WESTOVER RD,NORTHWOOD RD,Arterial,2700,2813,37,859,0.6,D,2021 Data
2020484,ENFIELD RD,EXPOSITION BLVD,HOPI TRL,Arterial,2700,3113,37,1230,0.86,F,2021 Data
2033181,DRURY LN,2700,28TH ST E,Residential,2700,2707,27,117,0.06,C,2018 Data
2025824,FIRECREST DR,CURLEW DR,CANUS DR,Residential,2700,2819,27,837,0.43,D,2022 Data
2034592,FORT SUMTER CIR,FORT SUMTER RD,2709,Residential,2700,2710,27,141,0.07,D,2022 Data
3377373,GILBERT ST,EXPOSITION BLVD,MOFFETT DR,Residential,2700,2711,27,324,0.17,C,2021 Data
3337380,FRATE BARKER RD,2700,2813,Arterial,2700,2813,27,984,0.5,F,2022 Data
2017587,FRENCH PL,MANOR RD,28TH ST E,Residential,2700,2717,27,274,0.17,C,2021 Data
2020166,GREENLEE DR,EXPOSITION BLVD,THOMAS DR,Residential,2700,2723,27,505,0.26,C,2021 Data
3499407,GOODWIN AVE,2700,2717,Collector,2700,2717,33,268,0.17,D,2021 Data
3502936,GRACY FARMS LN,2700,2720,Residential,2700,2720,21.1,572,0.23,B,2020 Data
2025325,GOLDBRIDGE DR,WEST GATE BLVD,NORFOLK DR,Residential,2700,2907,27,1195,0.6,B,2022 Data
2041237,GONZALES ST,CALLES ST,7TH ST E,Collector,2700,2729,27,411,0.21,C,2021 Data
2018747,GOVALLE AVE,WEBBERVILLE RD,FIESTA ST,Collector,2700,2819,37,787,0.55,D,2021 Data
2034611,GEE ST,2701,BOBBY LN,Residential,2700,2711,30,209,0.11,F,2022 Data
3210093,GEORGIA COLEMAN BND,JOHNNY WEISMULLER LN,BRUCE JENNER LN,Residential,2700,2710,25,237,0.11,C,2022 Data
2016832,HARRIS BLVD,PRESTON AVE,WESTOVER RD,Collector,2700,2717,27,325,0.17,C,2021 Data
2017094,HEMPHILL PARK,GUADALUPE ST,29TH ST W,Residential,2700,2819,30,842,0.48,C,2018 Data
2017110,GUADALUPE ST,27TH ST W,HEMPHILL PARK,Arterial,2700,2701,60,70,0.08,F,2021 Data
2026039,GUIDEPOST TRL,LEO ST,MARSH DR,Collector,2700,2705,22,155,0.07,C,2022 Data
2012161,HANCOCK DR,FINLEY DR,BULL CREEK RD,Collector,2700,2721,37,466,0.33,B,2021 Data
2020119,HILLVIEW RD,HILLVIEW GREEN LN,WESTOVER RD,Residential,2700,2725,37,846,0.59,C,2021 Data
2023159,HOEKE LN,LEE HILL DR,RUSTY DR,Residential,2700,2725,16,882,0.27,C,2022 Data
2034688,HOLLY SPRINGS CT,HOLLY SPRINGS DR,2711,Residential,2700,2711,29,242,0.12,C,2022 Data
2025280,JORWOODS DR,WEST GATE BLVD,CHALLSBURY DR,Residential,2700,2731,27,717,0.37,C,2022 Data
2034599,IRISH BEND DR,FORT SUMTER RD,2715,Residential,2700,2715,27,264,0.14,D,2022 Data
2026043,KENTISH DR,MARSH DR,WAGTAIL CV,Residential,2700,2703,27,269,0.14,C,2022 Data
2047093,KERBEY LN,WESTOVER RD,NORTHWOOD RD,Residential,2700,2713,27,329,0.17,B,2021 Data
2010455,KERRYBROOK LN,STILLWOOD LN,DONNA GAIL DR,Residential,2700,2719,27,424,0.22,A,2020 Data
2038060,JAMES BAUSCH LN,JIM RYUN LN,JOHNNY WEISMULLER LN,Residential,2700,2713,28,299,0.16,C,2022 Data
2020196,JEFFERSON ST,WESTOVER RD,NORTHWOOD RD,Collector,2700,2703,27,333,0.17,C,2021 Data
2020653,LAKE AUSTIN BLVD,2700,3299,Arterial,2700,3299,46,2016,1.76,B,2021 Data
3367484,LANE CITY DR,BAY CITY BND,BAY CITY BND,Residential,2700,2725,27,392,0.2,B,2021 Data
5059861,KINGSLAND WAY,KINGSLAND CT,BAY CITY BND,Residential,2700,2721,28,361,0.19,B,2021 Data
3272637,LAKELINE BLVD S,2700,2736,Residential,2700,2736,27.1,899,0.46,A,2020 Data
2023969,LA MESA DR,CUMBERLAND RD,EL PASO ST,Residential,2700,2727,27,613,0.31,C,2021 Data
2019786,LAMAR BLVD N,SHOAL CREEK BLVD,SAN GABRIEL ST,Arterial,2700,2718,52,398,0.39,D,2021 Data
2036712,LIGHTNING BUG LN,EMERALD OAKS DR,GUN METAL DR,Residential,2700,2717,28,340,0.18,C,2022 Data
2015460,LOYOLA LN,MILLIKIN CV,WILLAMETTE DR,Collector,2700,2704,41,299,0.23,C,2021 Data
2034036,LITTLE VALLEY CV,2701,ROYAL HILL DR,Residential,2700,2713,27,231,0.12,D,2021 Data
2017784,MARTIN LUTHER KING BLVD E,WALNUT AVE,ULIT AVE,Arterial,2700,2715,37,299,0.21,C,2021 Data
2036703,MASON DELLS LN,CHATAM BERRY LN,CURRIN LN,Collector,2700,2713,41,293,0.23,F,2022 Data
2017515,MANOR RD,WALNUT AVE,LARRY LN,Arterial,2700,2713,41,361,0.28,D,2021 Data
2037292,LYNNBROOK DR,FINSBURY DR,FLEET DR,Collector,2700,2733,36,803,0.55,C,2022 Data
2025445,MARKET GARDEN LN,SWINDON LN,EPPING LN,Residential,2700,2707,27,267,0.14,C,2022 Data
2018969,LYONS RD,WEBBERVILLE RD,MAUDE ST,Collector,2700,2738,33,608,0.38,D,2021 Data
2040659,MACKEN ST,SOUTHILL CIR,TAYLORS DR,Residential,2700,2810,27,446,0.23,B,2021 Data
2020089,MOUNTAIN LAUREL DR,EXPOSITION BLVD,MOUNTAIN LAUREL LN,Residential,2700,2729,27,679,0.34,D,2021 Data
2040660,MOUNTAIN LAUREL LN,EXPOSITION BLVD,MOUNTAIN LAUREL DR,Residential,2700,2749,27,1191,0.6,C,2021 Data
2022966,METCALFE RD,CARLSON DR,REEVES CIR,Collector,2700,2708,41,280,0.22,D,2021 Data
2033414,MOONLIGHT BND,RIVER RD,2710,Residential,2700,2711,27,242,0.11,C,2021 Data
2015672,NORTHEAST DR,AUBURNHILL,AUBURNDALE,Collector,2700,2707,41,274,0.21,D,2021 Data
2040695,NORTHWOOD RD,EXPOSITION BLVD,VERDE BANK CIR,Collector,2700,2737,37,871,0.61,D,2021 Data
2017108,NUECES ST,27TH ST W,28TH ST W,Residential,2700,2721,40,482,0.37,B,2018 Data
2006079,O'NEAL LN,MO-PAC SVC RD SB  N,WATERS PARK RD,Collector,2700,2911,20,614,0.23,D,2020 Data
2023954,OAK CREST AVE,CUMBERLAND RD,TERRELL HILL DR,Residential,2700,2914,27,999,0.51,C,2021 Data
2023710,OAK HAVEN DR,ELMGLEN DR,OAK HAVEN CIR,Residential,2700,2717,27,357,0.18,F,2021 Data
2041785,NORDHAM DR,WEST GATE BLVD,SISSINGHURST DR,Residential,2700,2819,27,782,0.4,F,2022 Data
2034554,NORFOLK DR,2701,CHALLSBURY DR,Residential,2700,2717,27,378,0.19,B,2022 Data
2019885,OAK SPRINGS DR,WEBBERVILLE RD,TILLERY ST,Collector,2700,3106,41,1827,1.51,C,2021 Data
2016821,OAKHURST AVE,WESTOVER RD,NORTHWOOD RD,Residential,2700,2719,27,392,0.2,D,2021 Data
2034037,MULFORD CV,2701,ROYAL HILL DR,Residential,2700,2715,27,303,0.15,D,2021 Data
2022931,PARKER LN,ALLEGHANY DR,CARLSON DR,Collector,2700,2713,41,372,0.29,D,2021 Data
2011347,PEGRAM AVE,ARDATH ST,VINE ST,Residential,2700,2723,37,529,0.37,C,2020 Data
2020087,PECOS ST,RIVER RD,SOUTHILL CIR,Collector,2700,2705,37,280,0.19,B,2021 Data
2025716,PECTORAL DR,CURLEW DR,WILCREST DR,Residential,2700,2811,27,589,0.3,B,2022 Data
2038085,PLEASANT VALLEY RD S,COLLINS CREEK DR,GEORGIA MEADOWS DR,Residential,2700,2813,27,690,0.35,D,2021 Data
2023760,RAE DELL AVE,ELMGLEN DR,BARTON SKWY,Residential,2700,2821,27,880,0.45,F,2021 Data
2023877,RAYWOOD DR,CUMBERLAND RD,LOCKE LN,Collector,2700,2715,27,310,0.16,A,2021 Data
2016248,ROGGE LN,EXETER DR,SANDHURST CIR,Collector,2700,2705,37,189,0.13,B,2021 Data
2033730,REGENTS PARK,2701,CHATELAINE DR,Residential,2700,2719,27,449,0.23,C,2021 Data
2020074,SCENIC DR,RIVER RD,SCENIC HILLS DR,Residential,2700,2729,37,669,0.46,B,2021 Data
2037532,SAN GABRIEL ST,LAMAR BLVD N,2704,Residential,2700,2704,27.1,66,0.03,D,2021 Data
2023167,SERVICE RD,3000,FREIGHT LN,Collector,2700,2901,27,1256,0.64,B,2022 Data
2018191,SOL WILSON AVE,RIDGEWAY DR,SUMMERS,Residential,2700,2705,27,160,0.08,B,2021 Data
2031799,SILVERWAY DR,2701,SILVERCREST DR,Residential,2700,2705,37,146,0.1,C,2020 Data
2040859,SPEEDWAY,27TH ST E,SAN JACINTO BLVD,Collector,2700,2911,48,613,0.56,C,2021 Data
2010743,STECK AVE,VALLEYDALE CV,STILLWOOD LN,Arterial,2700,2715,37,300,0.21,A,2020 Data
2023960,STACY LN,CUMBERLAND RD,EL PASO ST,Residential,2700,2727,27,615,0.31,D,2021 Data
2041552,ST EDWARDS CIR,ST EDWARDS DR,ST EDWARDS DR,Residential,2700,2820,27,967,0.49,C,2021 Data
2034083,SINGLEFOOT LN,2701,RUSTY DR,Residential,2700,2707,12,128,0.03,B,2022 Data
5076635,SORIN ST,BRIONES ST,TEAFF ST,Residential,2700,2716,30,265,0.15,A,2021 Data
2017397,SWISHER ST,RED RIVER ST,COMANCHE ST,Residential,2700,2811,37,333,0.3,C,2021 Data
3310460,TOM MILLER ST,HARGIS ST,HERMALINDA ST,Residential,2700,2713,28,250,0.13,B,2021 Data
2047114,TETHER TRL,BARTON HILLS DR,MOUNTAIN VIEW DR,Residential,2700,2751,27,1228,0.63,C,2021 Data
2021590,TOWNES LN,EXPOSITION BLVD,HILLVIEW RD,Residential,2700,2811,27,787,0.4,D,2021 Data
2010449,THRUSHWOOD DR,PRIMROSE LN,MC CANN DR,Residential,2700,2708,27,402,0.21,C,2020 Data
2037335,TINMOUTH ST,HUXLEY ST,ALFRED ST,Residential,2700,2721,23,361,0.16,C,2022 Data
2041030,VALLEY SPRING RD,2701,STRATFORD DR,Residential,2700,2709,27,647,0.33,D,2021 Data
2033415,VERDE BANK CIR,2700,NORTHWOOD RD,Residential,2700,2707,27,100,0.05,D,2021 Data
2020043,WARREN ST,EXPOSITION BLVD,HILLVIEW RD,Residential,2700,2814,27,675,0.34,D,2021 Data
2018997,WEBBERVILLE RD,FRANCISCO ST,ZARAGOSA ST,Collector,2700,2727,37,380,0.27,B,2021 Data
2034218,WESTHILL DR,2701,BARTON VILLAGE CIR,Residential,2700,2711,37,198,0.14,B,2021 Data
2011579,WHITE HORSE TRL,CARY DR,WILBUR DR,Residential,2700,2706,27,295,0.15,C,2020 Data
2011645,WHITE ROCK DR,CARY DR,SHOAL CREEK BLVD,Collector,2700,2715,37,293,0.21,F,2020 Data
2017112,WHITIS AVE,27TH ST W,29TH ST W,Residential,2700,2819,32,781,0.47,D,2021 Data
2025781,WILCREST DR,MARSH DR,WAGTAIL DR,Residential,2700,2707,27,258,0.13,B,2022 Data
2033444,VERDE VISTA,EXPOSITION BLVD,2713,Residential,2700,2713,27,280,0.14,D,2021 Data
2016871,WOOLDRIDGE DR,WESTOVER RD,NORTHWOOD RD,Collector,2700,2729,27,662,0.34,C,2021 Data
3260668,WILLIAM CANNON DR W,WEST GATE BLVD,2710,Arterial,2700,2710,21,411,0.16,F,2022 Data
2019607,WILLOW ST,LLANO ST,PLEASANT VALLEY RD N,Residential,2700,2721,27,467,0.24,C,2021 Data
2023964,WILSON ST,CUMBERLAND RD,BEN HOWELL DR,Residential,2700,2709,27,316,0.16,C,2021 Data
2028074,YANDALL DR,ARROYO BLANCO DR,GATLING GUN LN,Collector,2700,2726,40,502,0.38,B,2022 Data
2034319,WINDSWEPT CV,WEST GATE BLVD,2719,Residential,2700,2719,37,419,0.29,D,2022 Data
5076926,ZACH SCOTT ST,ATTRA ST,TILLEY ST,Collector,2700,2931,39,791,0.58,A,2021 Data
5363224,PHILOMENA ST,ROBERT BROWNING ST,TILLEY ST,Collector,2700,2729,30,408,0.23,B,2022 Data
5363329,MC BEE ST,SCARBROUGH ST,TILLEY ST,Collector,2700,2713,30,219,0.12,C,2022 Data
5363331,ROBERT BROWNING ST,SCARBROUGH ST,PHILOMENA ST,Residential,2700,2707,30,133,0.08,A,2022 Data
3257498,BRAKER LN W,2701,3217,Arterial,2701,3217,33,1308,0.82,A,2020 Data
2025624,DAVIS LN,HUEBINGER PASS,GETTYSBURG DR,Collector,2701,2809,22,840,0.36,A,2022 Data
3502938,GRACY FARMS LN,2701,2721,Residential,2701,2721,21.1,526,0.21,B,2020 Data
3272642,LAKELINE BLVD S,2701,2737,Residential,2701,2737,27.1,908,0.47,B,2020 Data
2037534,LAMAR BLVD N,SHOAL CREEK BLVD,SAN GABRIEL ST,Arterial,2701,2715,27.1,332,0.17,F,2021 Data
2021560,MC CULLOUGH ST,EXPOSITION BLVD,THOMAS DR,Residential,2701,2709,27,512,0.27,D,2021 Data
2037533,SAN GABRIEL ST,LAMAR BLVD N,2705,Residential,2701,2705,27.1,92,0.05,D,2021 Data
2047216,SLAUGHTER LN W,2701,2715,Arterial,2701,2715,37,589,0.41,F,2022 Data
3194735,WALSH TARLTON LN,2701,2715,Arterial,2701,2713,21,205,0.08,F,2021 Data
3260671,WILLIAM CANNON DR W,2701,2711,Arterial,2701,2711,30,412,0.23,F,2022 Data
2010857,ASHDALE DR,LOGWOOD DR,STILLWOOD LN,Collector,2702,2715,37,259,0.18,D,2020 Data
2017095,GUADALUPE ST,HEMPHILL PARK,28TH ST W,Arterial,2702,2725,60,453,0.51,F,2021 Data
2010512,BENBROOK DR,WINDING WALK,MELSHIRE DR,Residential,2704,2815,27,537,0.27,B,2020 Data
2026045,KENTISH DR,WAGTAIL CV,CURLEW DR,Residential,2704,2709,27,274,0.14,F,2022 Data
3288210,RIVERCREST DR,2704,HILLBILLY LN,Collector,2704,2901,27.1,899,0.46,D,2021 Data
2023862,THORNTON RD,SUMMER CREEK DR,WATERLOO TRL,Collector,2704,2717,27,277,0.14,F,2021 Data
2025765,WILCREST DR,WAGTAIL DR,CURLEW DR,Residential,2704,2715,27,294,0.15,B,2022 Data
2042919,12TH ST E,NEW YORK DR,ALEXANDER AVE,Arterial,2705,2863,41,1088,0.82,C,2021 Data
2040533,LOYOLA LN,WILLAMETTE DR,LANGSTON DR,Collector,2705,2726,41,455,0.35,B,2021 Data
3300418,ANDERSON LN W,2706,2812,Arterial,2706,2812,21,549,0.22,F,2020 Data
2026040,GUIDEPOST TRL,MARSH DR,HUEBINGER PASS,Collector,2706,2711,22,239,0.1,A,2022 Data
2025434,MARKET GARDEN LN,EPPING LN,FINCH TRL,Residential,2706,2723,27,306,0.16,C,2022 Data
2020081,PECOS ST,SOUTHILL CIR,NORTHWOOD RD,Collector,2706,2709,37,307,0.22,B,2021 Data
2016271,ROGGE LN,SANDHURST CIR,MANOR RD,Collector,2706,2808,37,371,0.26,C,2021 Data
